sensor,timestamp,moisture,below_30,day_of_week,hour_of_day,month,year,time_of_day
sensor3,2024-01-05 20:15:32.450073,0.63,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.450073,0.48,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.459366,0.64,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.459366,0.01,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.459366,0.89,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.459366,0.03,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.468869,0.94,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.468869,0.89,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.468869,0.51,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.468869,0.47,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.478107,0.86,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.478107,0.88,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.478107,0.45,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.478107,0.04,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.484322,0.85,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.484322,0.08,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.484322,0.65,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.484322,0.38,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.490177,0.18,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.490177,0.37,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.490177,0.48,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.490177,0.97,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.495918,0.99,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.495918,0.35,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.495918,0.07,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.495918,0.42,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.501982,0.87,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.501982,0.2,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.501982,0.5,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.501982,0.07,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.511452,0.39,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.511452,0.43,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.511452,0.59,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.511452,0.31,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.520609,0.3,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.520609,0.05,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.520609,0.15,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.520609,0.26,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.529777,0.11,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.529777,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.529777,0.15,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.529777,0.44,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.538893,0.23,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.538893,0.06,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.538893,0.18,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.538893,0.43,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.548006,0.59,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.548006,0.91,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.548006,0.13,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.548006,0.6,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.557308,0.24,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.557308,0.45,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.557308,0.34,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.557308,0.98,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.567739,0.77,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.567739,0.0,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.567739,0.07,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.567739,0.33,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.580238,0.94,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.580238,0.72,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.580238,0.08,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.580238,0.63,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.590251,0.66,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.590251,0.59,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.590251,0.52,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.590251,0.9,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.600330,0.7,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.600330,0.58,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.600330,0.45,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.600330,0.57,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.609932,0.56,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.609932,0.35,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.609932,0.71,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.609932,0.75,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.619555,0.85,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.619555,0.79,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.619555,0.01,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.619555,0.47,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.628594,0.81,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.628594,0.36,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.628594,0.6,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.628594,0.2,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.637588,0.57,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.637588,0.79,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.637588,0.77,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.637588,0.2,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.648944,0.99,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.648944,0.68,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.648944,0.34,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.648944,0.72,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.658254,0.01,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.658254,0.98,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.658254,0.08,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.658254,0.92,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.669125,0.06,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.669125,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.669125,0.21,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.669125,0.2,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.678756,0.44,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.678756,0.78,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.678756,0.49,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.678756,0.13,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.689411,0.85,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.689411,0.36,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.689411,0.03,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.689411,0.28,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.697983,0.0,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.697983,0.73,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.697983,0.72,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.697983,0.92,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.707104,0.04,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.707104,0.68,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.707104,0.77,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.707104,0.96,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.715984,0.93,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.715984,0.94,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.715984,0.51,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.715984,0.89,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.724944,0.63,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.724944,0.91,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.724944,0.42,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.724944,0.64,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.733923,0.76,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.733923,0.69,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.733923,0.65,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.733923,0.08,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.742993,0.15,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.742993,0.55,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.742993,0.05,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.742993,0.14,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.751939,0.62,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.751939,0.22,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.751939,0.76,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.751939,0.91,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.760903,0.14,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.760903,0.41,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.760903,0.52,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.760903,0.34,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.770199,0.39,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.770199,0.64,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.770199,0.51,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.770199,0.29,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.779418,0.86,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.779418,0.73,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.779418,0.62,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.779418,0.78,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.789125,0.85,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.789125,0.24,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.789125,0.04,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.789125,0.48,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.799063,0.77,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.799063,0.14,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.799063,0.91,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.799063,0.47,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.809080,0.94,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.809080,0.4,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.809080,0.35,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.809080,0.97,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.818767,0.61,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.818767,0.67,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.818767,0.26,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.818767,0.65,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.828535,0.21,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.828535,0.63,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.828535,0.14,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.828535,0.01,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.838403,0.33,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.838403,0.16,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.838403,0.34,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.838403,0.3,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.848332,0.53,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.848332,0.24,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.848332,0.8,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.848332,0.88,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.857486,0.69,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.857486,0.79,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.857486,0.27,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.857486,0.55,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.866176,0.74,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.866176,0.39,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.866176,0.34,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.866176,0.85,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.875082,0.08,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.875082,0.48,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.875082,0.84,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.875082,0.8,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.886354,0.6,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.886354,0.87,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.886354,0.09,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.886354,0.64,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.895034,0.76,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.895034,0.58,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.895034,0.41,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.895034,0.44,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.903761,0.18,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.903761,0.85,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.903761,0.62,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.903761,0.39,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.912131,0.93,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.912131,0.39,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.912131,0.3,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.912131,0.23,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.920714,0.46,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.920714,0.37,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.920714,0.1,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.920714,0.37,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.929185,0.1,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.929185,0.61,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.929185,0.88,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.929185,0.4,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.937484,0.95,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.937484,0.12,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.937484,0.2,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.937484,0.97,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.946084,0.96,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.946084,0.3,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.946084,0.62,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.946084,0.79,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.955126,0.68,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.955126,0.79,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.955126,0.74,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.955126,0.54,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.964718,0.34,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.964718,0.6,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.964718,0.33,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.964718,0.27,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.974107,0.75,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.974107,0.5,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.974107,0.6,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.974107,0.61,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.979712,0.76,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.979712,0.13,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.979712,0.5,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.979712,0.7,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.985299,0.06,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.985299,0.74,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.985299,0.53,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.985299,0.62,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:32.994747,0.83,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:32.994747,0.49,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:32.994747,0.79,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:32.994747,0.49,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.003737,0.5,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.003737,0.55,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.003737,0.73,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.003737,0.31,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.013161,0.89,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.013161,0.69,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.013161,0.77,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.013161,0.5,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.024644,0.02,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.024644,0.14,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.024644,0.03,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.024644,0.31,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.034150,0.51,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.034150,0.17,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.034150,0.59,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.034150,0.79,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.044345,0.69,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.044345,0.06,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.044345,0.93,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.044345,0.56,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.054448,0.16,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.054448,0.62,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.054448,0.17,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.054448,0.21,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.065124,0.13,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.065124,0.79,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.065124,0.6,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.065124,0.94,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.074611,1.0,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.074611,0.78,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.074611,0.89,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.074611,0.8,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.084892,0.02,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.084892,0.42,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.084892,0.54,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.084892,0.64,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.095021,0.07,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.095021,0.41,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.095021,0.46,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.095021,0.44,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.106245,0.46,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.106245,0.97,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.106245,0.91,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.106245,0.86,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.115685,0.01,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.115685,0.87,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.115685,0.96,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.115685,0.06,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.125563,0.29,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.125563,0.39,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.125563,0.83,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.125563,0.4,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.134365,0.83,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.134365,0.03,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.134365,0.74,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.134365,0.79,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.143348,0.62,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.143348,0.65,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.143348,0.37,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.143348,0.39,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.152323,0.33,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.152323,0.43,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.152323,0.93,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.152323,0.42,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.161426,0.15,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.161426,0.28,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.161426,0.08,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.161426,0.56,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.169908,0.85,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.169908,0.05,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.169908,0.71,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.169908,0.48,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.178065,0.36,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.178065,0.79,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.178065,0.09,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.178065,0.17,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.186275,0.73,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.186275,0.21,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.186275,0.1,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.186275,0.89,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.194794,0.4,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.194794,0.47,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.194794,0.38,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.194794,0.19,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.202946,0.96,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.202946,0.62,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.202946,0.61,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.202946,0.55,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.211168,0.65,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.211168,0.14,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.211168,0.87,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.211168,0.99,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.219572,0.4,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.219572,0.39,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.219572,0.89,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.219572,0.87,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.229354,0.95,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.229354,0.31,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.229354,0.28,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.229354,0.96,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.237503,0.59,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.237503,0.71,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.237503,0.8,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.237503,0.51,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.245645,0.79,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.245645,0.98,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.245645,0.11,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.245645,0.32,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.253727,0.09,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.253727,0.1,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.253727,0.45,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:33.253727,0.19,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:33.261636,0.29,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:33.261636,0.2,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:33.261636,0.18,1,4,20,1,2024,evening
